,Churn,Churn_prob,CustID,predicted
783,1,0.6108560129082586,693,1
784,0,0.03099085522401447,1115,0
785,1,0.5890380365473954,5116,1
786,0,0.5926262346807006,4646,1
787,0,0.4787546614401333,6825,0
788,0,0.13424483256706035,2316,0
789,0,0.16660276983196212,384,0
790,0,0.08381158889504718,2386,0
791,0,0.01984907632161271,395,0
792,0,0.6463022322891372,1142,1
793,0,0.2721404311853246,1569,0
794,0,0.021198646566047082,4274,0
795,0,0.01168808042661343,2372,0
796,0,0.5796945199269974,6308,1
797,0,0.004439086047642454,5245,0
798,0,0.3933982963483265,1801,0
799,0,0.6255738198938001,574,1
800,1,0.5926262346807006,651,1
801,0,0.24667557776923169,3624,0
802,0,0.01960873538546016,3522,0
803,1,0.6732343136838269,937,1
804,0,0.053134057614351554,4500,0
805,0,0.3278767985917868,1557,0
806,0,0.261760808856556,4688,0
807,1,0.148233321768057,5908,0
808,1,0.4174647875063614,3995,0
809,0,0.05848839535226604,3073,0
810,0,0.02223876474244307,2292,0
811,0,0.028526533932537894,4113,0
812,0,0.21874127684823186,4628,0
813,0,0.07122992042253265,4008,0
814,0,0.013365955211901473,4943,0
815,1,0.5890380365473954,5100,1
816,1,0.4322430065080458,3910,0
817,0,0.2248019349260254,6353,0
818,0,0.5286279774152532,3563,1
819,0,0.019435357537292867,111,0
820,0,0.18483790639602068,2794,0
821,0,0.023134529250733164,167,0
822,0,0.05247355416946291,5709,0
823,0,0.16404000713397168,6419,0
824,1,0.24654117532635353,6460,0
825,1,0.6029556059980878,3775,1
826,0,0.7099902454113146,2280,1
827,1,0.5838122283599131,1434,1
828,1,0.21513715655002935,973,0
829,0,0.008166122991316615,2199,0
830,0,0.4554687258128497,1336,0
831,0,0.055281412168312734,2331,0
832,1,0.3940406602322202,5588,0
833,1,0.12791354591832613,6444,0
834,0,0.10703359512160052,4210,0
835,0,0.010089981549042821,118,0
836,0,0.024985275842234294,3741,0
837,0,0.13644890533671697,2985,0
838,0,0.23643305929962513,379,0
839,0,0.565597966356698,4451,1
840,0,0.05792944754088424,6872,0
841,0,0.01690682739111216,836,0
842,0,0.03405839363372825,3392,0
843,0,0.03388486046356509,700,0
844,1,0.19500025326840717,4520,0
845,0,0.05031480976016534,198,0
846,1,0.3799710344335294,3003,0
847,0,0.2267710862954462,75,0
848,0,0.01419534196595844,5688,0
849,0,0.04385785469719685,3072,0
850,0,0.1173446666347498,1470,0
851,0,0.18958679749720073,1705,0
852,0,0.2012620611847537,5263,0
853,0,0.1434414535753892,6854,0
854,1,0.8630914798644317,301,1
855,0,0.024826705661015806,140,0
856,0,0.2675220324421207,2486,0
857,0,0.1793832884433024,2200,0
858,0,0.1255514183119563,154,0
859,1,0.6054486913126624,1111,1
860,1,0.6008575099333424,5975,1
861,0,0.017336200990163773,4743,0
862,0,0.045336477617625326,2828,0
863,0,0.07791078229663527,5038,0
864,1,0.36111962787650126,3905,0
865,0,0.4107492962083046,2065,0
866,0,0.5461111949631537,977,1
867,0,0.5378464169643802,4554,1
868,0,0.03694308083134424,5811,0
869,1,0.03579228602977498,5946,0
870,0,0.5268043912132805,4656,1
871,0,0.004114601110912571,1136,0
872,0,0.10498736308598455,6269,0
873,0,0.11699818285466423,6253,0
874,0,0.17753505402465844,3609,0
875,1,0.20264973851442813,2277,0
876,1,0.32406845989615146,2608,0
877,0,0.013640403778400968,6178,0
878,1,0.30394535979250026,131,0
879,1,0.5890380365473954,6877,1
880,0,0.026966178479521975,2028,0
881,0,0.012201751297507262,6646,0
882,0,0.03975313680885878,4344,0
883,0,0.013676488263495674,6018,0
884,1,0.26780822826872275,4323,0
885,0,0.005162242481038208,3321,0
886,0,0.0159314688941779,5378,0
887,0,0.5243203498013226,2251,1
888,1,0.5727626096218189,5857,1
889,1,0.3804508172072886,5715,0
890,0,0.16492790370469282,6274,0
891,0,0.5001211051381903,65,1
892,1,0.5890380365473954,2911,1
893,0,0.00507398503518799,6465,0
894,1,0.5851688307484576,1178,1
895,0,0.4155201018824921,1067,0
896,0,0.0710997162293412,4929,0
897,1,0.11042881423064381,5497,0
898,0,0.017554330329698827,5399,0
899,0,0.01419534196595844,5020,0
900,0,0.08298033018022423,3723,0
901,0,0.019580198571268834,1911,0
902,1,0.6732343136838269,3383,1
903,1,0.36962172807501886,2990,0
904,1,0.2958289586461457,5891,0
905,0,0.392310742925071,5269,0
906,0,0.02708857690197461,614,0
907,0,0.47280649328796015,6047,0
908,0,0.029511156390495553,382,0
909,1,0.2621416347911591,6507,0
910,0,0.005589137480806095,1847,0
911,0,0.30295615513215685,5386,0
912,0,0.15811917700653386,1182,0
913,1,0.05451134365468168,2536,0
914,0,0.00320386275219286,1137,0
915,0,0.2864083138481607,5469,0
916,0,0.5128762968401586,1504,1
917,1,0.3398204505940772,469,0
918,0,0.3036646290991304,5489,0
919,0,0.42234703444230826,5298,0
920,0,0.021187698711833017,1375,0
921,0,0.04985160208866507,5084,0
922,0,0.027574119632502486,1570,0
923,0,0.17784428920953965,5568,0
924,1,0.6694097806934528,6816,1
925,0,0.5076689139503184,1445,1
926,0,0.625547848084357,3791,1
927,0,0.5036189199087642,3943,1
928,0,0.355011480298806,2709,0
929,0,0.7941781123865865,1022,1
930,0,0.5627106271820022,5129,1
931,0,0.07687354554131078,6116,0
932,0,0.06512454300820929,1839,0
933,0,0.11995836006076672,5980,0
934,0,0.19734074124272957,583,0
935,1,0.664715448270672,333,1
936,0,0.10444504594145435,1101,0
937,1,0.6940152792834737,910,1
938,0,0.08313482275044529,2925,0
939,0,0.6029556059980878,5187,1
940,0,0.0033970558774197835,3963,0
941,0,0.281565295113328,3620,0
942,0,0.16256089549629332,2596,0
943,1,0.30996500024517815,1577,0
944,0,0.009341510486429885,4806,0
945,0,0.06611883362413698,2865,0
946,1,0.7061446531008453,4746,1
947,0,0.06290302432355625,1909,0
948,0,0.04875265330360084,792,0
949,0,0.054596661279333894,4783,0
950,0,0.009564437132268221,7017,0
951,0,0.5386884932344077,2327,1
952,0,0.01125193551722104,5056,0
953,0,0.007608009085354384,3770,0
954,1,0.5890380365473954,1807,1
955,0,0.10241923535007741,1531,0
956,0,0.17186993616438817,6594,0
957,0,0.07260740160993849,146,0
958,0,0.01168808042661343,2983,0
959,0,0.1255514183119563,2402,0
960,0,0.00507398503518799,1284,0
961,0,0.2154699493295947,6881,0
962,0,0.07740395059304635,5794,0
963,1,0.4228276787821389,6952,0
964,0,0.04618293806096177,4652,0
965,1,0.227836936922074,4450,0
966,0,0.020093611673712118,4726,0
967,0,0.014976597651622368,3261,0
968,0,0.016681225369021717,4415,0
969,0,0.010107794660109333,4007,0
970,0,0.3042877112864785,388,0
971,1,0.4986547182495811,6141,0
972,1,0.41988911890897385,3713,0
973,0,0.05678300896292633,3959,0
974,0,0.5768119668985786,2365,1
975,1,0.8675741735300972,5933,1
976,1,0.6418868548026591,3081,1
977,1,0.7878185490229755,5686,1
978,0,0.4502314347660901,5534,0
979,0,0.3995262170548807,3505,0
980,0,0.0974902024791242,5973,0
981,0,0.4751019142673148,322,0
982,1,0.7703546130309924,5547,1
983,0,0.007582737358178274,1745,0
984,0,0.18708476799024165,6653,0
985,0,0.4575776013298823,707,0
986,1,0.39050225919721443,272,0
987,1,0.6207505573762787,945,1
988,0,0.06729969987021274,5650,0
989,0,0.7981675274354735,345,1
990,0,0.1898441694524268,3921,0
991,0,0.10189184943597598,2108,0
992,1,0.6136225703731344,2655,1
993,0,0.05031480976016534,850,0
994,1,0.22664684131044815,4792,0
995,0,0.09390688702632868,6026,0
996,1,0.1434414535753892,3721,0
997,1,0.5866356946096809,2875,1
998,1,0.25877558666444656,5120,0
999,0,0.11169779399089103,1061,0
1000,1,0.11374886695968574,5334,0
1001,0,0.6608414383855076,4648,1
1002,0,0.0073640346921185285,637,0
1003,0,0.04338781702043958,3213,0
1004,0,0.15131991411653528,6639,0
1005,0,0.18892346812029429,1351,0
1006,0,0.01582250920684351,1256,0
1007,0,0.38747682317116905,1503,0
1008,1,0.593710260132442,6544,1
1009,0,0.07238218110202661,1722,0
1010,0,0.036029921358127555,807,0
1011,1,0.4122483174447337,950,0
1012,0,0.47724610962087,195,0
1013,0,0.0035913137205193886,1869,0
1014,0,0.10590864069006067,2734,0
1015,1,0.6694097806934528,6267,1
1016,1,0.27651178023261036,629,0
1017,0,0.30500790586166415,4425,0
1018,1,0.6496695620968476,232,1
1019,0,0.26821016119046304,1959,0
1020,0,0.08448143330440525,4666,0
1021,0,0.614482820797179,427,1
1022,0,0.129952037962413,5015,0
1023,0,0.5837396228058116,922,1
1024,1,0.469838428928287,6819,0
1025,0,0.30097974299879726,6311,0
1026,1,0.7927855669783621,6886,1
1027,0,0.17741479316840547,4957,0
1028,0,0.05858904879171436,190,0
1029,0,0.047571781124378876,5818,0
1030,0,0.017517338428473323,43,0
1031,0,0.29292613536350687,1451,0
1032,0,0.3069630169225684,3938,0
1033,1,0.017701915063916256,4513,0
1034,0,0.148233321768057,4392,0
1035,0,0.35729589467018297,2735,0
1036,0,0.36139283217340357,3936,0
1037,0,0.012932789083264467,5959,0
1038,1,0.2866033024472965,2962,0
1039,0,0.18601279454362848,2467,0
1040,1,0.05819774721345368,5581,0
1041,0,0.13431907515694858,4807,0
1042,0,0.031097936784981427,2021,0
1043,0,0.014235597156595772,5461,0
1044,1,0.7874913916108914,4681,1
1045,0,0.151428343608611,5085,0
1046,0,0.1829276421111978,3886,0
1047,0,0.545280015675198,4079,1
1048,0,0.10337641961097753,1407,0
1049,0,0.17198722428267116,5847,0
1050,1,0.3813853906462923,6227,0
1051,1,0.4602680612267652,4691,0
1052,0,0.30795952446634894,4962,0
1053,0,0.2871036544301387,3223,0
1054,0,0.31113109149242985,3212,0
1055,0,0.04328834585128786,6101,0
1056,0,0.09723116952160306,3646,0
1057,0,0.02018581016013818,2637,0
1058,0,0.4679976738842291,1195,0
1059,0,0.15211811466871206,4350,0
1060,0,0.3444336017535398,6348,0
1061,0,0.06656155170371984,5061,0
1062,0,0.5728839827179765,3264,1
1063,0,0.1386570110035947,4486,0
1064,1,0.29084218433508635,668,0
1065,1,0.6784586998493406,6962,1
1066,0,0.6895082820100408,4940,1
1067,0,0.5359051629859707,6345,1
1068,0,0.06847018864483906,6307,0
1069,0,0.025387844555873746,4208,0
1070,1,0.7129593269545098,1083,1
1071,0,0.031032621995589156,5017,0
1072,0,0.10644969774174702,2308,0
1073,0,0.0068899541057706164,4669,0
1074,0,0.058843287072548864,3685,0
1075,0,0.00920679851680806,98,0
1076,0,0.01038803282088539,1275,0
1077,0,0.2621178784401437,6405,0
1078,0,0.19300608387828402,750,0
1079,0,0.004695962224942809,2539,0
1080,1,0.4974847347647862,4847,0
1081,1,0.7570927809059718,1990,1
1082,0,0.010959600962769421,2899,0
1083,0,0.5445959324747325,19,1
1084,0,0.18320501391211821,2110,0
1085,1,0.11326640166842712,4287,0
1086,0,0.6738302524082538,6236,1
1087,0,0.27896663979022496,2665,0
1088,0,0.04661684362832462,1613,0
1089,0,0.2087181694939393,1951,0
1090,0,0.02000535480463734,41,0
1091,0,0.01125193551722104,6182,0
1092,0,0.18751878028182442,456,0
1093,0,0.04046685352102817,2158,0
1094,0,0.10260586975873599,883,0
1095,0,0.13704976218549475,874,0
1096,0,0.05031480976016534,5808,0
1097,0,0.7836823468236387,5354,1
1098,1,0.6694097806934528,6764,1
1099,0,0.005263707088114283,1711,0
1100,1,0.606268431250908,2324,1
1101,0,0.01645828199509763,4048,0
1102,0,0.10401883415028283,621,0
1103,1,0.6990844486200057,3438,1
1104,0,0.0652092164670222,6281,0
1105,1,0.558880274145577,5194,1
1106,1,0.6430998406272317,177,1
1107,0,0.33125109702979477,4070,0
1108,1,0.6722185124429697,53,1
1109,0,0.3909869541729079,794,0
1110,0,0.2214105336997226,4603,0
1111,0,0.04581654070724163,2382,0
1112,1,0.5261283940699696,677,1
1113,0,0.056433476472334855,6384,0
1114,1,0.3353725975044777,5329,0
1115,0,0.023134529250733164,4270,0
1116,0,0.5561231164801137,4264,1
1117,0,0.14118358517101437,323,0
1118,0,0.09007810652466786,158,0
1119,1,0.6899298312978331,6970,1
1120,1,0.37267203049596725,2057,0
1121,0,0.23855982285373928,3926,0
1122,1,0.42589390830894375,5850,0
1123,0,0.0353586369588691,5612,0
1124,1,0.4457697549450336,705,0
1125,1,0.5466072690343577,6453,1
1126,0,0.030069050486415366,218,0
1127,0,0.01531096611846631,58,0
1128,0,0.08292942818004174,1489,0
1129,1,0.5263601843797229,3593,1
1130,0,0.4617255273159277,1907,0
1131,0,0.02791232369811537,4935,0
1132,1,0.5322744052557782,4182,1
1133,1,0.6910814393678542,742,1
1134,0,0.05905601150776542,5202,0
1135,0,0.04723948438548274,501,0
1136,0,0.05600979543377758,6863,0
1137,0,0.02075839105194403,2479,0
1138,1,0.7520530545092526,4459,1
1139,0,0.012080832461446934,1350,0
1140,0,0.6463022322891372,5708,1
1141,0,0.10044048506905197,452,0
1142,0,0.19260154879463073,6575,0
1143,1,0.17751824476888192,3630,0
1144,1,0.009335208589806757,4272,0
1145,0,0.11934052153120242,627,0
1146,0,0.07743744984305506,175,0
1147,0,0.017843351949263498,1017,0
1148,0,0.04211316912498129,2312,0
1149,1,0.5500283333988418,2776,1
1150,0,0.03427760954913154,1682,0
1151,1,0.07679742466407932,2780,0
1152,0,0.030480011956743734,688,0
1153,1,0.6521664130202682,650,1
1154,1,0.7155552775519495,1421,1
1155,0,0.3188067494200122,5854,0
1156,0,0.024826402060376045,4620,0
1157,1,0.8515655768201532,2191,1
1158,0,0.1950183253951061,3446,0
1159,0,0.34774680495106775,1548,0
1160,1,0.7730612457567186,755,1
1161,0,0.10059726435810913,6022,0
1162,0,0.5796945199269974,5993,1
1163,0,0.6166877245633574,273,1
1164,0,0.010721962114277955,6295,0
1165,0,0.3485536604767493,6797,0
1166,1,0.5357089690590666,1144,1
1167,0,0.2518398207868343,4888,0
1168,0,0.01125193551722104,856,0
1169,0,0.2687428606107645,6171,0
1170,0,0.004979439843216987,2176,0
1171,1,0.30874808483359184,2140,0
1172,1,0.46520471503011784,3526,0
1173,0,0.021068430619262675,5526,0
1174,0,0.3604659073066022,1865,0
1175,0,0.028469715460654788,3866,0
1176,0,0.08441081762895176,4925,0
1177,1,0.762275250075986,419,1
1178,0,0.12035047593827622,6874,0
1179,0,0.04900143831578887,800,0
1180,0,0.05031480976016534,2025,0
1181,1,0.315207334161167,3332,0
1182,0,0.08603944415196903,3769,0
1183,1,0.5302647425186584,1987,1
1184,0,0.037368378697518516,571,0
1185,0,0.007670403468664055,5212,0
1186,0,0.009866989664496695,2653,0
1187,1,0.6031702417185147,5030,1
1188,1,0.698669909463511,4448,1
1189,1,0.2549631981658585,1890,0
1190,1,0.3925564543838521,1211,0
1191,0,0.6593736560675959,754,1
1192,0,0.14122032598347606,5287,0
1193,0,0.5644939540988039,1002,1
1194,0,0.4671710184935702,6732,0
1195,0,0.09360008132503082,4609,0
1196,1,0.21211960110905134,5696,0
1197,1,0.7127261143684602,3034,1
1198,0,0.07725970833686018,1454,0
1199,1,0.4107492962083046,3262,0
1200,0,0.011334607136438506,4178,0
1201,0,0.4941642775388676,1287,0
1202,1,0.38578648102469676,276,0
1203,1,0.18543654169167326,4941,0
1204,0,0.09251526329252496,2739,0
1205,0,0.4602680612267652,2075,0
1206,1,0.8280562234815273,4517,1
1207,0,0.03016029285794168,5586,0
1208,1,0.3258893768693356,1578,0
1209,0,0.01538294546875576,3997,0
1210,0,0.0035913137205193886,1778,0
1211,0,0.12983623412591722,731,0
1212,0,0.0098740986463269,4127,0
1213,0,0.011644060695671369,2547,0
1214,1,0.148233321768057,2837,0
1215,0,0.6053269117887754,1296,1
1216,0,0.1471586022940046,1864,0
1217,1,0.6742630316708282,5863,1
1218,1,0.6121726315911314,4293,1
1219,1,0.6099290358972113,6599,1
1220,0,0.3118602226262531,281,0
1221,1,0.5926262346807006,4480,1
1222,0,0.10189184943597598,4670,0
1223,0,0.025997492088136037,5525,0
1224,0,0.05472407604597798,3169,0
1225,0,0.04287492109616961,6052,0
1226,0,0.148233321768057,1393,0
1227,0,0.148233321768057,3110,0
1228,0,0.06465684246302665,5007,0
1229,0,0.05031480976016534,4737,0
1230,0,0.03387754252157803,5262,0
1231,0,0.44144291556564524,1372,0
1232,0,0.02908540520550161,686,0
1233,1,0.6742630316708282,1702,1
1234,0,0.5226584419934595,1963,1
1235,1,0.7981675274354735,2821,1
1236,0,0.02184981940883476,1416,0
1237,0,0.32120203702535405,2321,0
1238,0,0.18585407329713358,2128,0
1239,0,0.2349579735453437,70,0
1240,0,0.04059812964533468,4445,0
1241,1,0.3491649482921591,6527,0
1242,1,0.3834112338115064,4311,0
1243,1,0.16937441661912808,168,0
1244,0,0.009202420098063557,2599,0
1245,0,0.2749223247546661,2860,0
1246,0,0.5869278022757307,5923,1
1247,0,0.20229392423532522,2457,0
1248,0,0.6608414383855076,4322,1
1249,0,0.26263626331307505,6292,0
1250,1,0.1591906350867249,3055,0
1251,0,0.006946809072647174,6695,0
1252,0,0.6608414383855076,3731,1
1253,1,0.7322426858905066,5380,1
1254,0,0.33211188683022946,4460,0
1255,1,0.148233321768057,6388,0
1256,1,0.6182351965872636,6811,1
1257,1,0.148233321768057,2756,0
1258,0,0.3745446876233404,3420,0
1259,0,0.3758266844114646,2343,0
1260,0,0.4751019142673148,0,0
1261,0,0.008998449671682198,6627,0
1262,0,0.04192491116218708,6422,0
1263,1,0.675853490230119,499,1
1264,0,0.4297818728533198,4668,0
1265,1,0.013003401462903134,6813,0
1266,0,0.023298956570424034,5659,0
1267,0,0.05388542241122608,2689,0
1268,1,0.3050795925149264,110,0
1269,0,0.052803312094819345,2394,0
1270,1,0.6879538883756443,6967,1
1271,0,0.05222025068432346,1269,0
1272,0,0.24791556260838693,1727,0
1273,1,0.6374408249301542,2156,1
1274,0,0.08829426320554805,6548,0
1275,0,0.17149393843503724,6826,0
1276,1,0.24582693715816156,1658,0
1277,1,0.07431459915786424,6996,0
1278,1,0.6506809328082516,1867,1
1279,0,0.05388542241122608,745,0
1280,1,0.6396044302177654,2873,1
1281,1,0.7466862282136324,1747,1
1282,1,0.6694097806934528,6590,1
1283,0,0.1366323810140998,2663,0
1284,0,0.11866191905598639,3618,0
1285,0,0.08173214489547835,1817,0
1286,0,0.26770633682535716,2135,0
1287,0,0.616493968734119,1212,1
1288,1,0.7929926576584265,2727,1
1289,1,0.1561529457602811,5215,0
1290,1,0.5320979624954002,3135,1
1291,0,0.05717398637818248,659,0
1292,1,0.45596042187435976,723,0
1293,0,0.01168808042661343,2190,0
1294,0,0.23462954334865888,510,0
1295,0,0.04496399831848018,6935,0
1296,0,0.36278324570738435,3496,0
1297,0,0.3940406602322202,5480,0
1298,0,0.23848477992392644,1553,0
1299,0,0.10697102816295138,6359,0
1300,1,0.7981675274354735,7032,1
1301,0,0.07791078229663527,3533,0
1302,1,0.2709537585852579,4058,0
1303,1,0.7046125210379576,5499,1
1304,1,0.09755429530259897,4773,0
1305,0,0.5866356946096809,4197,1
1306,1,0.4774066005673856,453,0
1307,0,0.1688822794093148,797,0
1308,0,0.26678986810114097,6454,0
1309,0,0.056124635072191516,2045,0
1310,0,0.02700522214714865,2357,0
1311,1,0.5075942286229393,475,1
1312,1,0.37156812322384225,258,0
1313,1,0.30351479197486475,4027,0
1314,0,0.2863570460774297,4252,0
1315,0,0.038329661049038344,2984,0
1316,0,0.3139138600796111,3706,0
1317,0,0.5556832191670428,407,1
1318,1,0.3940406602322202,964,0
1319,0,0.06839730774980128,1385,0
1320,0,0.17832849199484635,4118,0
1321,1,0.27861078054143745,996,0
1322,0,0.5500417509853338,491,1
1323,0,0.03500806768343544,6569,0
1324,0,0.5919554615519899,3692,1
1325,0,0.05762170310505351,2333,0
1326,0,0.06597517303823079,209,0
1327,0,0.17863525204380648,2307,0
1328,1,0.5006000003504688,3050,1
1329,1,0.6679604482199546,4084,1
1330,0,0.0610206958331862,2538,0
1331,1,0.6462839184854018,6190,1
1332,0,0.012979704873484474,3295,0
1333,0,0.11341836140669065,3001,0
1334,0,0.24056762637670986,1495,0
1335,0,0.021429259142500146,3280,0
1336,1,0.6566992084401904,3784,1
1337,0,0.04762639528548522,4427,0
1338,1,0.5454937770261057,6428,1
1339,0,0.6505198296912793,3795,1
1340,0,0.012759508610047795,6416,0
1341,0,0.07031668188089761,1312,0
1342,0,0.20738103146240167,1517,0
1343,0,0.1438229698160641,4519,0
1344,0,0.4065827614079628,1914,0
1345,1,0.5637810022536275,2761,1
1346,0,0.19734074124272957,5033,0
1347,1,0.6924763136788548,639,1
1348,0,0.1434414535753892,3379,0
1349,0,0.0906937232131475,1408,0
1350,0,0.2829718061679786,105,0
1351,0,0.02000097229392472,4383,0
1352,0,0.27911778905393597,5587,0
1353,0,0.007588072415631414,2523,0
1354,0,0.011740541382446153,5785,0
1355,0,0.2692627800565661,4623,0
1356,0,0.014205262920646323,2722,0
1357,0,0.032494088587609354,4373,0
1358,1,0.6694097806934528,4353,1
1359,0,0.12891422834930963,1468,0
1360,0,0.03770240025872667,6474,0
1361,0,0.17514991147443695,3768,0
1362,0,0.2904832881676931,548,0
1363,0,0.1608354698958691,205,0
1364,0,0.020996604886603522,6995,0
1365,1,0.6973077463403003,139,1
1366,0,0.008166122991316615,305,0
1367,0,0.15077277189804988,6067,0
1368,1,0.4134680844030397,5888,0
1369,0,0.4595643545518131,2395,0
1370,0,0.05441957951365934,3008,0
1371,0,0.0337314291057288,5402,0
1372,1,0.7734066359295213,5,1
1373,0,0.05743872481155828,4233,0
1374,0,0.07045703896396426,6827,0
1375,1,0.3810742289585497,3473,0
1376,0,0.10453906662387295,897,0
1377,0,0.03500944199987561,6164,0
1378,1,0.0576663744007102,1780,0
1379,0,0.06977447910693048,6020,0
1380,0,0.6024763473420426,1297,1
1381,0,0.2256185511908878,2546,0
1382,0,0.029637794271057068,3909,0
1383,0,0.012979704873484474,1377,0
1384,0,0.011569568140469177,2942,0
1385,0,0.02595698505624419,5464,0
1386,1,0.39795781154435367,6908,0
1387,0,0.29084218433508635,3290,0
1388,0,0.37779391020874564,5827,0
1389,0,0.4558090176345134,4567,0
1390,0,0.007726327840172634,748,0
1391,1,0.5224816260672398,2336,1
1392,1,0.16006792996259106,3019,0
1393,0,0.07724823980399796,6224,0
1394,0,0.3812181988710962,6058,0
1395,0,0.29162054159888345,3418,0
1396,0,0.42931751876145013,3289,0
1397,0,0.7893667574728503,31,1
1398,0,0.18144354212879116,3859,0
1399,0,0.3892361866524366,3191,0
1400,0,0.148233321768057,5219,0
1401,0,0.010591117579968458,4926,0
1402,1,0.2595156026185565,595,0
1403,1,0.5869278022757307,2263,1
1404,0,0.19500025326840717,6251,0
1405,0,0.027439855913942084,6225,0
1406,1,0.7596399737117426,4453,1
1407,1,0.5606670259965881,927,1
1408,0,0.37934832127630486,4549,0
1409,0,0.3632416298200636,160,0
1410,1,0.6694097806934528,4536,1
1411,0,0.019965143321932003,3347,0
1412,0,0.02749847272053978,3719,0
1413,0,0.2768991113355864,6713,0
1414,0,0.5044313795832057,6883,1
1415,0,0.0639011433707092,4608,0
1416,0,0.14268349869693248,3060,0
1417,1,0.0068224065036971634,5441,0
1418,0,0.006882820397600512,2502,0
1419,0,0.6260350931780863,440,1
1420,1,0.6887728804073168,1056,1
1421,1,0.7596399737117426,117,1
1422,0,0.15085203201582964,4406,0
1423,0,0.030469194164546298,884,0
1424,0,0.2199747760148445,6112,0
1425,0,0.14999198306299139,2487,0
1426,0,0.0350063437484845,5470,0
1427,0,0.04208458937611,1766,0
1428,0,0.12545679498004159,2093,0
1429,0,0.042796338629627784,3629,0
1430,0,0.491343038306655,717,0
1431,0,0.07005917422022158,5691,0
1432,0,0.18320501391211821,4475,0
1433,0,0.07784886741989322,1667,0
1434,1,0.843872088970596,1026,1
1435,1,0.7596399737117426,5874,1
1436,0,0.021652220609724108,866,0
1437,0,0.06784427981693902,4420,0
1438,0,0.1622972858051905,102,0
1439,1,0.4751019142673148,6434,0
1440,0,0.48173265695842166,2107,0
1441,0,0.18093776829112704,3443,0
1442,0,0.14256367028600173,222,0
1443,0,0.13693565206310634,6394,0
1444,1,0.4918319109447839,1675,0
1445,1,0.5096688001433164,2004,1
1446,0,0.01125193551722104,1877,0
1447,0,0.024358579270798656,5292,0
1448,0,0.7552337477443543,3529,1
1449,0,0.14133892647358995,6050,0
1450,1,0.507325999342151,2269,1
1451,0,0.2742009327212325,1744,0
1452,0,0.5467829006924563,308,1
1453,0,0.5130533546623355,3195,1
1454,0,0.1617655406536177,2749,0
1455,1,0.6391502467813284,5257,1
1456,0,0.048995532761497214,5132,0
1457,0,0.023528477748844985,6243,0
1458,0,0.1240169241507616,1444,0
1459,0,0.48768410709742827,6055,0
1460,1,0.3632416298200636,4132,0
1461,1,0.339827872670383,4613,0
1462,0,0.1369659669101786,1623,0
1463,1,0.6608414383855076,4556,1
1464,0,0.556609306912293,4745,1
1465,1,0.46520471503011784,498,0
1466,0,0.14122032598347606,2645,0
1467,1,0.540424367869339,6718,1
1468,0,0.005923553456822144,1332,0
1469,0,0.01193478481184457,4200,0
1470,0,0.3228460798874505,3747,0
1471,1,0.14145519731623787,3700,0
1472,0,0.11938648410971253,1197,0
1473,0,0.2866033024472965,1047,0
1474,0,0.29397435043977893,4313,0
1475,1,0.5251429590212047,5583,1
1476,0,0.4439907407171296,875,0
1477,0,0.06034253970154011,6334,0
1478,0,0.148233321768057,295,0
1479,0,0.6744186676336473,5250,1
1480,0,0.3751438183490718,3594,0
1481,0,0.057332290279322656,2177,0
1482,0,0.18543654169167326,5866,0
1483,0,0.42556672914826155,4986,0
1484,1,0.5377729537848351,6064,1
1485,0,0.06754920840421004,4068,0
1486,0,0.34687435110001547,1471,0
1487,0,0.03470335064967794,2226,0
1488,1,0.5183741866417606,2428,1
1489,0,0.39716551531285366,44,0
1490,0,0.1434414535753892,900,0
1491,0,0.01902336566094458,6429,0
1492,0,0.2633533830065998,4529,0
1493,0,0.06006498284867843,6217,0
1494,0,0.28264176135271046,2641,0
1495,1,0.4931245601211526,3831,0
1496,1,0.36111962787650126,3410,0
1497,0,0.21335754864984607,5126,0
1498,0,0.8109970369908852,4077,1
1499,0,0.01582250920684351,28,0
1500,0,0.01686214719166802,3238,0
1501,0,0.02972303845431229,1925,0
1502,0,0.15688427628409132,204,0
1503,1,0.5499631416112166,334,1
1504,0,0.004429227619184921,2813,0
1505,1,0.256025408783689,5651,0
1506,0,0.031311640976661274,3708,0
1507,1,0.24669598016960598,4258,0
1508,0,0.008813481651644894,5139,0
1509,0,0.21091036840182734,4756,0
1510,0,0.028837269537540417,6355,0
1511,1,0.8488738816940274,826,1
1512,0,0.013178731904671214,3576,0
1513,1,0.5583979890302518,6858,1
1514,0,0.37218572357307245,1466,0
1515,0,0.315207334161167,4641,0
1516,0,0.04328834585128786,1475,0
1517,1,0.5890380365473954,287,1
1518,1,0.071391690085692,3790,0
1519,0,0.12147617405039304,6337,0
1520,0,0.041103602011583876,1936,0
1521,0,0.1243670277392789,4160,0
1522,0,0.09123449369714993,6183,0
1523,1,0.7397176531746398,5288,1
1524,0,0.24077564263327572,2157,0
1525,0,0.01333653735474091,4316,0
1526,0,0.24039471984753885,1449,0
1527,1,0.6694097806934528,4495,1
1528,0,0.49316044412156346,5071,0
1529,1,0.4996255213536681,876,0
1530,0,0.49152016322166253,1972,0
1531,1,0.37235133771909773,3596,0
1532,1,0.7842637290414638,6625,1
1533,0,0.02235299361530208,623,0
1534,0,0.0801024150560306,6523,0
1535,1,0.6205836996093814,4546,1
1536,1,0.5561695068908498,2907,1
1537,0,0.3561203369630748,4607,0
1538,0,0.4158777793765834,328,0
